LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,visible_ap_count,max_rssi,avg_rssi,min_rssi,signal_quality,is_weak_rssi,is_few_ap,is_anomaly,risk_level,evidence
-7394.577824883163,4864836.924705662,3,2,140,1,11,13,1371715107,13,-89.0,-93.92307692307692,-97.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,3,2,140,1,11,13,1371715125,11,-86.0,-93.0909090909091,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723096,9,-87.0,-90.88888888888889,-99.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723125,9,-87.0,-92.88888888888889,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,3,2,140,1,11,13,1371715125,9,-89.0,-92.66666666666667,-97.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,3,2,140,1,11,13,1371715108,14,-88.0,-93.21428571428571,-97.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717455,12,-86.0,-90.66666666666667,-98.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723097,11,-87.0,-93.0909090909091,-99.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723112,8,-86.0,-92.5,-98.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,3,2,140,1,11,13,1371715109,10,-87.0,-93.6,-98.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717456,10,-86.0,-91.8,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723113,7,-87.0,-91.42857142857143,-95.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717484,11,-86.0,-91.0,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717457,9,-88.0,-93.11111111111111,-98.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717471,13,-87.0,-91.15384615384616,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723114,6,-89.0,-92.83333333333333,-97.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723099,16,-86.0,-92.625,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,3,2,140,1,11,13,1371715129,7,-86.0,-91.28571428571429,-98.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717459,7,-87.0,-93.14285714285714,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717472,11,-87.0,-92.27272727272727,-98.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717485,12,-86.0,-92.25,-99.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,3,2,140,1,11,13,1371715131,6,-86.0,-90.16666666666667,-96.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717486,9,-87.0,-92.33333333333333,-99.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717460,9,-88.0,-92.22222222222223,-96.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717473,10,-86.0,-91.6,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723104,9,-86.0,-92.22222222222223,-98.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723132,14,-86.0,-91.42857142857143,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717461,9,-88.0,-91.88888888888889,-96.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717487,8,-88.0,-92.125,-98.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723117,13,-87.0,-93.38461538461539,-99.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,3,2,140,1,11,13,1371715133,11,-87.0,-93.45454545454545,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717476,13,-87.0,-92.6923076923077,-96.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717488,9,-86.0,-91.11111111111111,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7313.731119778007,4864792.063410871,3,2,136,1,11,13,1371717462,9,-88.0,-92.77777777777777,-96.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723105,9,-86.0,-91.55555555555556,-96.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723119,10,-87.0,-93.7,-98.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7313.065520714968,4864792.170037955,2,2,139,1,11,13,1371723144,10,-86.0,-91.1,-94.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7426.483600001782,4864899.974799998,0,1,238,2,16,14,1371715500,2,-80.0,-81.0,-82.0,medium,False,True,True,medium,"visible_ap_count=2 (AP数不足,阈值 3)"
-7394.577824883163,4864836.924705662,0,2,112,1,17,22,1371719935,2,-92.0,-92.5,-93.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7394.577824883163,4864836.924705662,0,2,112,1,17,22,1371719948,4,-90.0,-93.25,-97.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,0,2,112,1,17,22,1371719937,2,-89.0,-90.0,-91.0,poor,True,True,True,high,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7338.753299999982,4864825.8571000025,0,2,110,2,17,22,1371721872,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7394.577824883163,4864836.924705662,0,2,112,1,17,22,1371719938,5,-92.0,-94.4,-96.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7345.411800000817,4864829.551200002,0,2,111,2,17,22,1371721813,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7338.753299999982,4864825.8571000025,0,2,110,2,17,22,1371721875,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7336.2989999987185,4864829.050399996,0,2,107,2,17,22,1371721936,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7394.577824883163,4864836.924705662,0,2,112,1,17,22,1371719940,3,-90.0,-92.0,-96.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,0,2,112,1,17,22,1371719941,4,-90.0,-94.25,-97.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7390.734700001776,4864835.035099998,0,2,113,2,17,22,1371719998,6,-90.0,-94.16666666666667,-97.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,0,2,112,1,17,22,1371719942,4,-87.0,-91.25,-96.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7390.734700001776,4864835.035099998,0,2,113,2,17,22,1371720000,9,-90.0,-93.55555555555556,-97.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,0,2,112,1,17,22,1371719944,5,-91.0,-94.6,-97.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,0,2,112,1,17,22,1371719945,7,-89.0,-94.85714285714286,-98.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7390.734700001776,4864835.035099998,0,2,113,2,17,22,1371720004,7,-86.0,-91.0,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7394.577824883163,4864836.924705662,0,2,112,1,17,22,1371719947,7,-90.0,-94.42857142857143,-98.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7352.555199999362,4864833.5141,0,2,124,2,17,22,1371721691,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7359.913360092789,4864833.420775659,0,2,127,1,17,22,1371721753,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714832,6,-87.0,-92.33333333333333,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714665,4,-92.0,-93.5,-96.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714767,8,-87.0,-91.5,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714718,4,-90.0,-91.75,-94.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7480.315432280302,4864867.4245626405,3,1,5,1,17,22,1371715119,7,-89.0,-93.42857142857143,-97.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7469.9224000014365,4864864.392999999,3,1,6,2,17,22,1371715188,1,-95.0,-95.0,-95.0,poor,True,True,True,high,"max_rssi=-95 dBm (弱信号,阈值 -85 dBm); visible_ap_count=1 (AP数不足,阈值 3)"
-7474.607500001788,4864866.886100002,3,1,5,2,17,22,1371715071,2,-86.0,-87.0,-88.0,poor,True,True,True,high,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7520.675900001079,4864892.411499999,3,1,3,2,17,22,1371714994,1,-94.0,-94.0,-94.0,poor,True,True,True,high,"max_rssi=-94 dBm (弱信号,阈值 -85 dBm); visible_ap_count=1 (AP数不足,阈值 3)"
-7474.670000001788,4864865.918799996,3,1,12,2,17,22,1371715612,4,-87.0,-93.0,-98.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7466.322678111494,4864859.6990203485,3,1,6,1,17,22,1371715304,6,-86.0,-90.16666666666667,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715571,9,-88.0,-93.33333333333333,-99.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715521,5,-92.0,-93.6,-97.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715840,7,-92.0,-94.57142857142857,-97.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716317,2,-93.0,-93.0,-93.0,poor,True,True,True,high,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716277,2,-93.0,-93.0,-93.0,poor,True,True,True,high,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7516.841499999165,4864889.291000001,3,1,13,2,17,22,1371715682,8,-91.0,-92.875,-95.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714704,4,-88.0,-89.25,-91.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714654,5,-91.0,-92.2,-93.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714753,8,-90.0,-92.25,-96.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7520.675900001079,4864892.411499999,3,1,3,2,17,22,1371714976,1,-94.0,-94.0,-94.0,poor,True,True,True,high,"max_rssi=-94 dBm (弱信号,阈值 -85 dBm); visible_ap_count=1 (AP数不足,阈值 3)"
-7480.315432280302,4864867.4245626405,3,1,5,1,17,22,1371715105,8,-86.0,-94.5,-97.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7474.607500001788,4864866.886100002,3,1,5,2,17,22,1371715057,3,-90.0,-92.33333333333333,-95.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714892,1,-92.0,-92.0,-92.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=1 (AP数不足,阈值 3)"
-7469.9224000014365,4864864.392999999,3,1,6,2,17,22,1371715160,2,-92.0,-92.0,-92.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7516.841499999165,4864889.291000001,3,1,13,2,17,22,1371715666,8,-90.0,-93.875,-97.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7474.670000001788,4864865.918799996,3,1,12,2,17,22,1371715599,8,-87.0,-94.25,-99.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715511,2,-94.0,-94.5,-95.0,poor,True,True,True,high,"max_rssi=-94 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715555,7,-88.0,-91.42857142857143,-95.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716250,1,-91.0,-91.0,-91.0,poor,True,True,True,high,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm); visible_ap_count=1 (AP数不足,阈值 3)"
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715827,2,-92.0,-94.0,-96.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716304,2,-92.0,-92.0,-92.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714754,6,-88.0,-90.66666666666667,-93.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7474.607500001788,4864866.886100002,3,1,5,2,17,22,1371715059,4,-86.0,-90.5,-95.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7480.315432280302,4864867.4245626405,3,1,5,1,17,22,1371715107,8,-87.0,-93.875,-98.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7520.675900001079,4864892.411499999,3,1,3,2,17,22,1371714977,2,-92.0,-93.0,-94.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7469.9224000014365,4864864.392999999,3,1,6,2,17,22,1371715171,2,-95.0,-95.0,-95.0,poor,True,True,True,high,"max_rssi=-95 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714894,3,-91.0,-92.66666666666667,-95.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7474.670000001788,4864865.918799996,3,1,12,2,17,22,1371715600,5,-89.0,-92.6,-98.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715557,10,-87.0,-92.9,-99.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715510,3,-91.0,-93.0,-94.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716306,2,-92.0,-92.5,-93.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7516.841499999165,4864889.291000001,3,1,13,2,17,22,1371715667,7,-89.0,-92.14285714285714,-96.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716250,1,-91.0,-91.0,-91.0,poor,True,True,True,high,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm); visible_ap_count=1 (AP数不足,阈值 3)"
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715828,6,-93.0,-94.16666666666667,-97.0,poor,True,False,True,medium,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm)"
-7520.675900001079,4864892.411499999,3,1,3,2,17,22,1371714978,2,-93.0,-93.5,-94.0,poor,True,True,True,high,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714896,2,-92.0,-93.0,-94.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7469.9224000014365,4864864.392999999,3,1,6,2,17,22,1371715174,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7474.607500001788,4864866.886100002,3,1,5,2,17,22,1371715060,4,-88.0,-91.5,-96.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7480.315432280302,4864867.4245626405,3,1,5,1,17,22,1371715108,5,-87.0,-92.0,-96.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715558,6,-87.0,-91.16666666666667,-94.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715511,2,-91.0,-92.0,-93.0,poor,True,True,True,high,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7474.670000001788,4864865.918799996,3,1,12,2,17,22,1371715602,3,-88.0,-92.0,-99.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,17,22,1371715669,7,-91.0,-92.71428571428571,-97.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715830,4,-91.0,-94.5,-97.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716307,2,-93.0,-93.0,-93.0,poor,True,True,True,high,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716250,4,-91.0,-93.25,-96.0,poor,True,False,True,medium,"max_rssi=-91 dBm (弱信号,阈值 -85 dBm)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714897,2,-92.0,-93.0,-94.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714756,6,-89.0,-90.66666666666667,-91.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7474.607500001788,4864866.886100002,3,1,5,2,17,22,1371715062,4,-87.0,-90.75,-95.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7469.9224000014365,4864864.392999999,3,1,6,2,17,22,1371715175,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7480.315432280302,4864867.4245626405,3,1,5,1,17,22,1371715110,5,-88.0,-92.6,-97.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7520.675900001079,4864892.411499999,3,1,3,2,17,22,1371714978,2,-93.0,-93.5,-94.0,poor,True,True,True,high,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715831,5,-92.0,-93.6,-95.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715560,7,-88.0,-92.0,-97.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,17,22,1371715670,6,-90.0,-92.16666666666667,-94.0,poor,True,False,True,medium,"max_rssi=-90 dBm (弱信号,阈值 -85 dBm)"
-7474.670000001788,4864865.918799996,3,1,12,2,17,22,1371715603,6,-89.0,-94.16666666666667,-98.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715513,5,-92.0,-93.8,-96.0,poor,True,False,True,medium,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm)"
-7526.49931300804,4864893.093802638,3,1,3,1,17,22,1371716309,2,-92.0,-93.0,-94.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714757,6,-89.0,-91.33333333333333,-97.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714710,5,-89.0,-91.0,-93.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7516.198399998248,4864889.940200001,3,1,4,2,17,22,1371714659,3,-93.0,-94.33333333333333,-97.0,poor,True,False,True,medium,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm)"
-7480.315432280302,4864867.4245626405,3,1,5,1,17,22,1371715111,7,-87.0,-93.28571428571429,-99.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7512.540187384933,4864885.307564937,3,1,4,1,17,22,1371714898,5,-93.0,-95.8,-99.0,poor,True,False,True,medium,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm)"
-7520.675900001079,4864892.411499999,3,1,3,2,17,22,1371714980,2,-92.0,-92.5,-93.0,poor,True,True,True,high,"max_rssi=-92 dBm (弱信号,阈值 -85 dBm); visible_ap_count=2 (AP数不足,阈值 3)"
-7474.607500001788,4864866.886100002,3,1,5,2,17,22,1371715063,4,-88.0,-91.5,-95.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7474.670000001788,4864865.918799996,3,1,12,2,17,22,1371715605,5,-88.0,-93.0,-98.0,poor,True,False,True,medium,"max_rssi=-88 dBm (弱信号,阈值 -85 dBm)"
-7469.9224000014365,4864864.392999999,3,1,6,2,17,22,1371715175,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715514,4,-89.0,-92.25,-95.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
-7466.322678111494,4864859.6990203485,3,1,6,1,17,22,1371715295,11,-86.0,-91.45454545454545,-98.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7470.539500001818,4864863.624300003,3,1,11,2,17,22,1371715563,9,-87.0,-92.0,-97.0,poor,True,False,True,medium,"max_rssi=-87 dBm (弱信号,阈值 -85 dBm)"
-7520.755800001323,4864891.4821000025,3,1,14,2,17,22,1371715724,4,-93.0,-95.25,-97.0,poor,True,False,True,medium,"max_rssi=-93 dBm (弱信号,阈值 -85 dBm)"
-7516.841499999165,4864889.291000001,3,1,13,2,17,22,1371715672,7,-89.0,-92.28571428571429,-95.0,poor,True,False,True,medium,"max_rssi=-89 dBm (弱信号,阈值 -85 dBm)"
