LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,visible_ap_count,max_rssi,avg_rssi,min_rssi,signal_quality,is_weak_rssi,is_few_ap,is_anomaly,risk_level,evidence
-7315.743400000036,4864802.071500003,1,2,134,2,7,6,1371723142,16,-50.0,-78.0,-93.0,good,False,False,False,low,
-7308.779111966491,4864804.134827018,1,2,133,1,7,6,1371723110,10,-63.0,-77.3,-92.0,good,False,False,False,low,
-7316.4574000015855,4864800.7843,1,2,135,2,7,6,1371723269,20,-50.0,-81.5,-96.0,good,False,False,False,low,
-7310.700860090554,4864800.670677118,1,2,134,1,7,6,1371723194,12,-72.0,-83.75,-93.0,medium,False,False,False,low,
-7318.341099999845,4864814.532499999,1,2,130,2,7,6,1371723312,13,-56.0,-74.23076923076923,-93.0,good,False,False,False,low,
-7312.58323821798,4864797.236874931,1,2,135,1,7,6,1371723236,11,-65.0,-84.0,-93.0,good,False,False,False,low,
-7324.080699998885,4864817.717,1,2,129,2,7,6,1371723343,19,-57.0,-76.57894736842105,-94.0,good,False,False,False,low,
-7330.786899998784,4864821.437299997,1,2,127,2,7,6,1371723577,26,-53.0,-78.34615384615384,-91.0,good,False,False,False,low,
-7325.23409999907,4864818.356799997,1,2,128,2,7,6,1371723520,16,-59.0,-79.0625,-94.0,good,False,False,False,low,
-7327.959273736924,4864815.692792743,1,2,128,1,7,6,1371723614,27,-60.0,-79.77777777777777,-90.0,good,False,False,False,low,
-7324.582886133343,4864813.8198470175,1,2,129,1,7,6,1371723379,23,-69.0,-82.6086956521739,-93.0,medium,False,False,False,low,
-7345.42330000177,4864829.557700001,1,2,123,2,7,6,1371723897,18,-55.0,-81.55555555555556,-94.0,good,False,False,False,low,
-7352.520300000906,4864833.494800001,1,2,122,2,7,6,1371724112,24,-64.0,-76.75,-90.0,good,False,False,False,low,
-7332.108800001442,4864822.170999996,1,2,126,2,7,6,1371723777,24,-59.0,-78.16666666666667,-92.0,good,False,False,False,low,
-7332.108800001442,4864822.170999996,1,2,126,2,7,6,1371723699,25,-67.0,-83.56,-94.0,medium,False,False,False,low,
-7366.2424000017345,4864841.108000003,1,2,118,2,7,6,1371724280,0,,,,none,False,True,True,medium,"visible_ap_count=0 (AP数不足,阈值 3)"
-7360.497299998999,4864837.920500003,1,2,119,2,7,6,1371724216,19,-72.0,-82.73684210526316,-94.0,medium,False,False,False,low,
-7366.2424000017345,4864841.108000003,1,2,118,2,7,6,1371724295,21,-66.0,-82.61904761904762,-94.0,medium,False,False,False,low,
-7353.723400000483,4864834.1625000015,1,2,121,2,7,6,1371724145,18,-66.0,-79.11111111111111,-92.0,medium,False,False,False,low,
-7359.331099998206,4864837.273500003,1,2,120,2,7,6,1371724181,20,-65.0,-80.35,-89.0,good,False,False,False,low,
-7394.577824883163,4864836.924705662,1,2,140,1,7,6,1371724644,6,-83.0,-86.66666666666667,-92.0,medium,False,False,False,low,
-7390.620600000024,4864836.055799998,1,2,140,2,7,6,1371724620,9,-74.0,-85.88888888888889,-95.0,medium,False,False,False,low,
-7367.458799999207,4864841.782799996,1,2,117,2,7,6,1371724324,14,-61.0,-77.64285714285714,-94.0,good,False,False,False,low,
-7373.052799999714,4864844.886500001,1,2,116,2,7,6,1371724355,13,-49.0,-74.61538461538461,-88.0,good,False,False,False,low,
-7390.734700001776,4864835.035099998,1,2,141,2,7,6,1371724588,11,-67.0,-82.81818181818181,-93.0,medium,False,False,False,low,
-7474.5538000017405,4864866.856399998,0,1,9,2,7,6,1371713701,6,-75.0,-81.5,-90.0,medium,False,False,False,low,
-7317.651000000536,4864794.628600001,1,2,137,2,7,6,1371724804,11,-69.0,-83.45454545454545,-94.0,medium,False,False,False,low,
-7313.731119778007,4864792.063410871,1,2,136,1,7,6,1371724860,7,-85.0,-87.85714285714286,-94.0,medium,False,False,False,low,
-7313.731119778007,4864792.063410871,1,2,136,1,7,6,1371724896,4,-78.0,-85.5,-94.0,medium,False,False,False,low,
-7454.239100001752,4864829.266000003,0,1,202,2,7,6,1371714010,34,-54.0,-61.588235294117645,-89.0,good,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714060,26,-39.0,-55.53846153846154,-80.0,good,False,False,False,low,
-7469.871500000358,4864864.364799999,0,1,10,2,7,6,1371713773,12,-71.0,-83.58333333333333,-92.0,medium,False,False,False,low,
-7466.445299256593,4864859.364375353,0,1,10,1,7,6,1371713888,17,-67.0,-84.0,-93.0,medium,False,False,False,low,
-7466.445299256593,4864859.364375353,0,1,10,1,7,6,1371713926,7,-80.0,-88.14285714285714,-94.0,medium,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714089,36,-45.0,-64.33333333333333,-90.0,good,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714158,38,-45.0,-65.3157894736842,-87.0,good,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714194,34,-41.0,-60.44117647058823,-83.0,good,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714127,36,-41.0,-61.916666666666664,-86.0,good,False,False,False,low,
-7456.977499999106,4864830.765100002,0,1,203,2,7,6,1371714264,42,-43.0,-62.19047619047619,-94.0,good,False,False,False,low,
-7460.279699999839,4864824.969700001,0,1,248,2,7,6,1371714331,39,-44.0,-58.56410256410256,-89.0,good,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714221,36,-47.0,-64.19444444444444,-89.0,good,False,False,False,low,
-7468.870245195925,4864827.937682956,0,1,248,1,7,6,1371714450,37,-44.0,-65.32432432432432,-86.0,good,False,False,False,low,
-7468.870245195925,4864827.937682956,0,1,248,1,7,6,1371714419,31,-37.0,-58.83870967741935,-84.0,good,False,False,False,low,
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714724,38,-39.0,-59.39473684210526,-84.0,good,False,False,False,low,
-7468.870245195925,4864827.937682956,0,1,248,1,7,6,1371714481,37,-39.0,-64.21621621621621,-88.0,good,False,False,False,low,
-7468.870245195925,4864827.937682956,0,1,248,1,7,6,1371714526,37,-38.0,-63.16216216216216,-90.0,good,False,False,False,low,
-7457.665500000119,4864823.609999999,0,1,247,2,7,6,1371714682,39,-42.0,-57.666666666666664,-79.0,good,False,False,False,low,
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714873,41,-37.0,-60.829268292682926,-94.0,good,False,False,False,low,
-7458.381099998951,4864852.149700001,0,1,213,2,7,6,1371715010,37,-67.0,-78.24324324324324,-95.0,medium,False,False,False,low,
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714835,37,-37.0,-58.91891891891892,-88.0,good,False,False,False,low,
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714804,35,-41.0,-64.22857142857143,-90.0,good,False,False,False,low,
-7439.624499998987,4864864.1263,0,1,222,2,7,6,1371715088,16,-58.0,-72.625,-92.0,good,False,False,False,low,
-7441.93419342488,4864872.437265873,0,1,222,1,7,6,1371715139,7,-69.0,-74.42857142857143,-89.0,medium,False,False,False,low,
-7425.661100000143,4864873.132700004,0,1,216,2,7,6,1371715328,8,-54.0,-70.75,-88.0,good,False,False,False,low,
-7426.938324466348,4864864.108050242,0,1,216,1,7,6,1371715264,12,-58.0,-73.58333333333333,-82.0,good,False,False,False,low,
-7435.137299999595,4864861.710100003,0,1,216,2,7,6,1371715221,16,-52.0,-74.1875,-93.0,good,False,False,False,low,
-7410.692299999297,4864890.038199998,0,1,243,2,7,6,1371715723,9,-79.0,-85.55555555555556,-91.0,medium,False,False,False,low,
-7435.067499998957,4864878.1545,0,1,222,2,7,6,1371715455,15,-56.0,-77.73333333333333,-87.0,good,False,False,False,low,
-7404.491683006287,4864890.416642644,0,1,244,1,7,6,1371715846,2,-84.0,-84.0,-84.0,medium,False,True,True,medium,"visible_ap_count=2 (AP数不足,阈值 3)"
-7423.060899998993,4864877.686099999,0,1,246,2,7,6,1371715528,10,-58.0,-76.8,-89.0,good,False,False,False,low,
-7411.32860000059,4864885.4059000015,0,1,245,2,7,6,1371715763,6,-70.0,-82.0,-94.0,medium,False,False,False,low,
-7422.258999999613,4864895.579300001,0,1,237,2,7,6,1371715949,8,-60.0,-78.125,-92.0,good,False,False,False,low,
-7410.026599999517,4864887.749600001,0,1,244,2,7,6,1371715899,6,-75.0,-86.0,-96.0,medium,False,False,False,low,
-7424.804142381996,4864898.435409412,0,1,237,1,7,6,1371715994,3,-84.0,-87.33333333333333,-89.0,medium,False,False,False,low,
-7404.491683006287,4864890.416642644,0,1,244,1,7,6,1371715862,6,-86.0,-89.33333333333333,-91.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7427.691685821861,4864891.733077019,0,1,249,1,7,6,1371716098,9,-73.0,-82.11111111111111,-91.0,medium,False,False,False,low,
-7432.24384206906,4864893.576495245,0,1,227,1,7,6,1371716223,9,-74.0,-84.44444444444444,-91.0,medium,False,False,False,low,
-7426.627799998969,4864896.057800002,0,1,249,2,7,6,1371716036,5,-78.0,-84.6,-93.0,medium,False,False,False,low,
-7427.868400000036,4864896.747000001,0,1,227,2,7,6,1371716142,8,-78.0,-85.375,-94.0,medium,False,False,False,low,
-7431.146403320134,4864886.352100246,0,1,228,1,7,6,1371716327,10,-62.0,-79.6,-94.0,good,False,False,False,low,
-7432.574799999595,4864889.443000004,0,1,228,2,7,6,1371716301,5,-69.0,-78.0,-94.0,medium,False,False,False,low,
-7435.990200001746,4864891.204000004,0,1,229,2,7,6,1371716393,10,-78.0,-85.8,-95.0,medium,False,False,False,low,
-7435.76581665501,4864887.900243476,0,1,229,1,7,6,1371716368,10,-71.0,-83.4,-94.0,medium,False,False,False,low,
-7426.483600001782,4864899.974799998,0,1,238,2,7,6,1371716589,4,-75.0,-82.5,-90.0,medium,False,False,False,low,
-7439.661806236952,4864890.837819621,0,1,230,1,7,6,1371716450,8,-80.0,-85.875,-90.0,medium,False,False,False,low,
-7436.122900001705,4864891.476599999,0,1,230,2,7,6,1371716417,9,-79.0,-86.33333333333333,-95.0,medium,False,False,False,low,
-7436.454791653901,4864896.600603372,0,1,231,1,7,6,1371716516,4,-81.0,-85.5,-90.0,medium,False,False,False,low,
-7435.377900000662,4864892.818000004,0,1,231,2,7,6,1371716480,9,-75.0,-86.44444444444444,-94.0,medium,False,False,False,low,
-7424.407800000161,4864901.759999998,0,1,235,2,7,6,1371716733,3,-81.0,-86.66666666666667,-93.0,medium,False,False,False,low,
-7429.617124881595,4864899.692378685,0,1,238,1,7,6,1371716660,3,-86.0,-90.33333333333333,-96.0,poor,True,False,True,medium,"max_rssi=-86 dBm (弱信号,阈值 -85 dBm)"
-7429.617124881595,4864899.692378685,0,1,238,1,7,6,1371716621,5,-72.0,-81.4,-93.0,medium,False,False,False,low,
-7425.728100001812,4864901.3354,0,1,239,2,7,6,1371716696,3,-78.0,-80.66666666666667,-84.0,medium,False,False,False,low,
-7469.88919999823,4864815.057400003,1,1,209,2,7,6,1371720207,30,-51.0,-75.86666666666666,-88.0,good,False,False,False,low,
-7466.963700000197,4864820.413199998,1,1,210,2,7,6,1371720172,26,-67.0,-79.26923076923077,-95.0,medium,False,False,False,low,
-7458.049300000071,4864831.358400002,1,1,210,2,7,6,1371720126,38,-44.0,-76.0,-89.0,good,False,False,False,low,
-7463.946534570306,4864836.803314827,0,1,203,1,7,6,1371716899,34,-39.0,-62.8235294117647,-88.0,good,False,False,False,low,
-7458.381099998951,4864852.149700001,1,1,215,2,7,6,1371720039,29,-79.0,-85.51724137931035,-91.0,medium,False,False,False,low,
-7453.170400001109,4864828.667000003,1,1,207,2,7,6,1371720336,36,-53.0,-75.75,-90.0,good,False,False,False,low,
-7435.137299999595,4864861.710100003,1,1,201,2,7,6,1371720408,17,-59.0,-79.3529411764706,-93.0,good,False,False,False,low,
-7457.75549999997,4864815.285700001,1,1,207,2,7,6,1371720294,26,-62.0,-80.07692307692308,-88.0,good,False,False,False,low,
-7460.767900001258,4864810.030100003,1,1,208,2,7,6,1371720247,36,-60.0,-78.91666666666667,-91.0,good,False,False,False,low,
-7423.060899998993,4864877.686099999,1,1,202,2,7,6,1371720485,16,-65.0,-77.0625,-93.0,good,False,False,False,low,
-7414.916941028088,4864881.27501066,1,1,202,1,7,6,1371720520,11,-65.0,-80.72727272727273,-89.0,good,False,False,False,low,
-7417.502300001681,4864893.0326000005,1,1,203,2,7,6,1371720583,7,-60.0,-74.42857142857143,-94.0,good,False,False,False,low,
-7408.714525613934,4864892.911716394,1,1,203,1,7,6,1371720613,5,-72.0,-80.4,-90.0,medium,False,False,False,low,
-7425.661100000143,4864873.132700004,1,1,201,2,7,6,1371720447,21,-62.0,-78.23809523809524,-88.0,good,False,False,False,low,
-7435.067499998957,4864878.1545,1,1,206,2,7,6,1371720832,15,-56.0,-79.2,-93.0,good,False,False,False,low,
-7432.44810000062,4864883.152999997,1,1,205,2,7,6,1371720797,12,-48.0,-71.41666666666667,-88.0,good,False,False,False,low,
-7427.111388426274,4864903.13028191,1,1,204,1,7,6,1371720728,7,-74.0,-80.14285714285714,-92.0,medium,False,False,False,low,
-7427.111388426274,4864903.13028191,1,1,204,1,7,6,1371720701,3,-68.0,-76.33333333333333,-92.0,medium,False,False,False,low,
-7422.258999999613,4864895.579400003,1,1,204,2,7,6,1371720667,8,-57.0,-75.875,-88.0,good,False,False,False,low,
-7390.184700001031,4864838.919100001,1,2,143,2,7,6,1371721363,14,-52.0,-76.57142857142857,-90.0,good,False,False,False,low,
-7391.930192384869,4864841.240641914,1,2,143,1,7,6,1371721402,11,-61.0,-81.36363636363636,-94.0,good,False,False,False,low,
-7391.930192384869,4864841.240641914,1,2,143,1,7,6,1371721424,10,-61.0,-79.7,-94.0,good,False,False,False,low,
-7439.624499998987,4864864.1263,1,1,206,2,7,6,1371720873,23,-52.0,-81.1304347826087,-90.0,good,False,False,False,low,
-7374.897300001234,4864855.5392,1,2,105,2,7,6,1371721736,10,-51.0,-71.8,-92.0,good,False,False,False,low,
-7383.670200001448,4864842.180799998,1,2,101,2,7,6,1371721627,17,-60.0,-80.0,-94.0,good,False,False,False,low,
-7379.799400001764,4864849.157899998,1,2,103,2,7,6,1371721691,13,-42.0,-74.23076923076923,-92.0,good,False,False,False,low,
-7381.686900001019,4864845.7553,1,2,102,2,7,6,1371721658,16,-47.0,-75.875,-92.0,good,False,False,False,low,
-7377.078269988298,4864842.961438999,1,2,115,1,7,6,1371721933,17,-63.0,-81.3529411764706,-93.0,good,False,False,False,low,
-7374.347500000149,4864845.604699999,1,2,115,2,7,6,1371721772,13,-43.0,-75.61538461538461,-93.0,good,False,False,False,low,
-7376.317116655409,4864861.7561028525,1,2,105,1,7,6,1371721863,16,-64.0,-79.3125,-92.0,good,False,False,False,low,
-7376.317116655409,4864861.7561028525,1,2,105,1,7,6,1371721825,12,-66.0,-80.41666666666667,-94.0,medium,False,False,False,low,
-7376.631799999624,4864855.089699999,1,2,104,2,7,6,1371721897,8,-63.0,-74.125,-86.0,good,False,False,False,low,
-7372.802999999374,4864849.302699998,1,2,106,2,7,6,1371721970,9,-54.0,-70.77777777777777,-90.0,good,False,False,False,low,
-7363.986104570329,4864850.150565036,1,2,107,1,7,6,1371722038,8,-76.0,-87.25,-94.0,medium,False,False,False,low,
-7366.037799999118,4864845.549400002,1,2,107,2,7,6,1371722003,11,-75.0,-84.81818181818181,-94.0,medium,False,False,False,low,
-7359.19299999997,4864841.751800001,1,2,108,2,7,6,1371722072,14,-71.0,-83.85714285714286,-94.0,medium,False,False,False,low,
-7336.2989999987185,4864829.050399996,1,2,111,2,7,6,1371722352,22,-44.0,-80.72727272727273,-96.0,good,False,False,False,low,
-7349.546000000089,4864836.399800003,1,2,110,2,7,6,1371722310,16,-64.0,-79.125,-93.0,good,False,False,False,low,
-7349.546000000089,4864836.399800003,1,2,110,2,7,6,1371722250,14,-68.0,-81.78571428571429,-93.0,medium,False,False,False,low,
-7355.502279676497,4864846.027787849,1,2,108,1,7,6,1371722117,8,-77.0,-85.75,-93.0,medium,False,False,False,low,
-7352.348799999803,4864837.954700001,1,2,109,2,7,6,1371722154,17,-66.0,-80.05882352941177,-94.0,medium,False,False,False,low,
-7337.716099999845,4864825.2817,1,2,125,2,7,6,1371722562,20,-52.0,-80.0,-94.0,good,False,False,False,low,
-7338.857999999076,4864825.9152000025,1,2,124,2,7,6,1371722536,19,-53.0,-77.73684210526316,-92.0,good,False,False,False,low,
-7332.154229257256,4864832.493940249,1,2,111,1,7,6,1371722385,12,-41.0,-80.25,-93.0,good,False,False,False,low,
-7341.635427486151,4864823.280540034,1,2,124,1,7,6,1371722430,28,-58.0,-75.67857142857143,-90.0,good,False,False,False,low,
-7316.90680000186,4864818.291699998,1,2,113,2,7,6,1371722791,13,-51.0,-71.76923076923077,-89.0,good,False,False,False,low,
-7327.929099999368,4864824.406999998,1,2,112,2,7,6,1371722634,21,-61.0,-82.61904761904762,-94.0,good,False,False,False,low,
-7316.867199998349,4864813.714900002,1,2,131,2,7,6,1371722897,15,-57.0,-74.93333333333334,-92.0,good,False,False,False,low,
-7338.25903988257,4864821.407184206,1,2,125,1,7,6,1371722585,18,-57.0,-79.72222222222223,-90.0,good,False,False,False,low,
-7323.550653945655,4864827.719507538,1,2,112,1,7,6,1371722753,10,-59.0,-76.3,-87.0,good,False,False,False,low,
-7309.849300000817,4864812.695299998,1,2,114,2,7,6,1371722978,18,-47.0,-76.94444444444444,-93.0,good,False,False,False,low,
-7317.617266863584,4864809.973069936,1,2,131,1,7,6,1371722929,14,-61.0,-77.78571428571429,-93.0,good,False,False,False,low,
-7311.919399999082,4864808.963799998,1,2,132,2,7,6,1371723056,18,-49.0,-75.0,-89.0,good,False,False,False,low,
-7303.794295821339,4864812.44148691,1,2,114,1,7,6,1371723013,11,-68.0,-79.54545454545455,-92.0,medium,False,False,False,low,
-7312.662200000137,4864807.624899998,1,2,133,2,7,6,1371723086,14,-55.0,-79.64285714285714,-93.0,good,False,False,False,low,
-7310.700860090554,4864800.670677118,1,2,134,1,7,6,1371723173,14,-70.0,-84.5,-93.0,medium,False,False,False,low,
-7310.700860090554,4864800.670677118,1,2,134,1,7,6,1371723196,14,-73.0,-85.85714285714286,-95.0,medium,False,False,False,low,
-7315.743400000036,4864802.071500003,1,2,134,2,7,6,1371723144,16,-57.0,-78.5625,-88.0,good,False,False,False,low,
-7308.779111966491,4864804.134827018,1,2,133,1,7,6,1371723111,12,-64.0,-79.58333333333333,-90.0,good,False,False,False,low,
-7318.341099999845,4864814.532499999,1,2,130,2,7,6,1371723313,18,-59.0,-75.66666666666667,-89.0,good,False,False,False,low,
-7316.4574000015855,4864800.7843,1,2,135,2,7,6,1371723270,22,-54.0,-81.18181818181819,-92.0,good,False,False,False,low,
-7324.080699998885,4864817.717,1,2,129,2,7,6,1371723344,18,-56.0,-77.16666666666667,-92.0,good,False,False,False,low,
-7312.58323821798,4864797.236874931,1,2,135,1,7,6,1371723237,13,-66.0,-83.61538461538461,-92.0,medium,False,False,False,low,
-7324.582886133343,4864813.8198470175,1,2,129,1,7,6,1371723380,21,-70.0,-82.85714285714286,-94.0,medium,False,False,False,low,
-7325.23409999907,4864818.356799997,1,2,128,2,7,6,1371723521,15,-60.0,-78.06666666666666,-90.0,good,False,False,False,low,
-7327.959273736924,4864815.692792743,1,2,128,1,7,6,1371723615,24,-70.0,-83.125,-92.0,medium,False,False,False,low,
-7330.786899998784,4864821.437299997,1,2,127,2,7,6,1371723578,27,-60.0,-78.88888888888889,-94.0,good,False,False,False,low,
-7352.520300000906,4864833.494800001,1,2,122,2,7,6,1371724113,23,-64.0,-77.04347826086956,-89.0,good,False,False,False,low,
-7345.42330000177,4864829.557700001,1,2,123,2,7,6,1371723899,19,-53.0,-76.3157894736842,-93.0,good,False,False,False,low,
-7332.108800001442,4864822.170999996,1,2,126,2,7,6,1371723778,16,-62.0,-77.4375,-90.0,good,False,False,False,low,
-7332.108800001442,4864822.170999996,1,2,126,2,7,6,1371723700,25,-62.0,-81.0,-92.0,good,False,False,False,low,
-7359.331099998206,4864837.273500003,1,2,120,2,7,6,1371724183,24,-68.0,-82.375,-90.0,medium,False,False,False,low,
-7366.2424000017345,4864841.108000003,1,2,118,2,7,6,1371724296,20,-69.0,-82.55,-94.0,medium,False,False,False,low,
-7367.458799999207,4864841.782799996,1,2,117,2,7,6,1371724325,16,-56.0,-77.1875,-92.0,good,False,False,False,low,
-7353.723400000483,4864834.1625000015,1,2,121,2,7,6,1371724147,16,-68.0,-80.5625,-93.0,medium,False,False,False,low,
-7360.497299998999,4864837.920500003,1,2,119,2,7,6,1371724217,18,-70.0,-81.16666666666667,-89.0,medium,False,False,False,low,
-7373.052799999714,4864844.886500001,1,2,116,2,7,6,1371724356,14,-56.0,-77.42857142857143,-94.0,good,False,False,False,low,
-7390.620600000024,4864836.055799998,1,2,140,2,7,6,1371724621,10,-77.0,-86.6,-93.0,medium,False,False,False,low,
-7390.734700001776,4864835.035099998,1,2,141,2,7,6,1371724589,13,-70.0,-84.84615384615384,-93.0,medium,False,False,False,low,
-7394.577824883163,4864836.924705662,1,2,140,1,7,6,1371724645,7,-76.0,-86.42857142857143,-93.0,medium,False,False,False,low,
-7317.012499999255,4864795.1489999965,1,2,136,2,7,6,1371724835,9,-84.0,-90.33333333333333,-95.0,medium,False,False,False,low,
-7313.731119778007,4864792.063410871,1,2,136,1,7,6,1371724897,4,-78.0,-84.5,-93.0,medium,False,False,False,low,
-7313.731119778007,4864792.063410871,1,2,136,1,7,6,1371724862,10,-85.0,-89.9,-94.0,medium,False,False,False,low,
-7317.651000000536,4864794.628600001,1,2,137,2,7,6,1371724806,11,-71.0,-83.45454545454545,-89.0,medium,False,False,False,low,
-7474.5538000017405,4864866.856399998,0,1,9,2,7,6,1371713703,6,-76.0,-82.16666666666667,-92.0,medium,False,False,False,low,
-7466.445299256593,4864859.364375353,0,1,10,1,7,6,1371713889,16,-67.0,-82.3125,-93.0,medium,False,False,False,low,
-7469.871500000358,4864864.364799999,0,1,10,2,7,6,1371713775,11,-71.0,-83.81818181818181,-93.0,medium,False,False,False,low,
-7466.445299256593,4864859.364375353,0,1,10,1,7,6,1371713927,7,-84.0,-89.85714285714286,-94.0,medium,False,False,False,low,
-7454.239100001752,4864829.266000003,0,1,202,2,7,6,1371714012,38,-53.0,-62.39473684210526,-87.0,good,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714090,37,-44.0,-65.29729729729729,-88.0,good,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714128,35,-42.0,-61.97142857142857,-86.0,good,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714159,35,-46.0,-63.57142857142857,-90.0,good,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714196,40,-40.0,-64.475,-94.0,good,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714061,33,-41.0,-60.60606060606061,-92.0,good,False,False,False,low,
-7468.870245195925,4864827.937682956,0,1,248,1,7,6,1371714420,38,-39.0,-62.63157894736842,-88.0,good,False,False,False,low,
-7460.279699999839,4864824.969700001,0,1,248,2,7,6,1371714333,39,-45.0,-58.15384615384615,-77.0,good,False,False,False,low,
-7456.977499999106,4864830.765100002,0,1,203,2,7,6,1371714265,40,-44.0,-61.7,-88.0,good,False,False,False,low,
-7445.557873841375,4864826.589670561,0,1,202,1,7,6,1371714222,38,-44.0,-63.21052631578947,-83.0,good,False,False,False,low,
-7457.665500000119,4864823.609999999,0,1,247,2,7,6,1371714684,37,-41.0,-55.45945945945946,-80.0,good,False,False,False,low,
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714725,35,-40.0,-57.48571428571429,-83.0,good,False,False,False,low,
-7468.870245195925,4864827.937682956,0,1,248,1,7,6,1371714451,35,-43.0,-64.94285714285714,-89.0,good,False,False,False,low,
-7468.870245195925,4864827.937682956,0,1,248,1,7,6,1371714527,36,-43.0,-59.52777777777778,-85.0,good,False,False,False,low,
-7468.870245195925,4864827.937682956,0,1,248,1,7,6,1371714483,41,-40.0,-65.78048780487805,-94.0,good,False,False,False,low,
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714875,34,-36.0,-56.470588235294116,-80.0,good,False,False,False,low,
-7458.381099998951,4864852.149700001,0,1,213,2,7,6,1371715011,34,-65.0,-77.32352941176471,-87.0,good,False,False,False,low,
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714805,33,-44.0,-62.878787878787875,-92.0,good,False,False,False,low,
-7450.481994569302,4864817.724448785,0,1,247,1,7,6,1371714837,36,-38.0,-58.083333333333336,-82.0,good,False,False,False,low,
-7439.624499998987,4864864.1263,0,1,222,2,7,6,1371715090,14,-58.0,-71.21428571428571,-88.0,good,False,False,False,low,
-7435.137299999595,4864861.710100003,0,1,216,2,7,6,1371715223,19,-47.0,-72.57894736842105,-86.0,good,False,False,False,low,
-7441.93419342488,4864872.437265873,0,1,222,1,7,6,1371715140,10,-70.0,-77.7,-90.0,medium,False,False,False,low,
-7425.661100000143,4864873.132700004,0,1,216,2,7,6,1371715329,12,-52.0,-74.66666666666667,-89.0,good,False,False,False,low,
-7426.938324466348,4864864.108050242,0,1,216,1,7,6,1371715265,10,-58.0,-73.9,-87.0,good,False,False,False,low,
-7411.32860000059,4864885.4059000015,0,1,245,2,7,6,1371715764,7,-70.0,-82.71428571428571,-93.0,medium,False,False,False,low,
-7423.060899998993,4864877.686099999,0,1,246,2,7,6,1371715529,11,-58.0,-77.63636363636364,-90.0,good,False,False,False,low,
-7410.692299999297,4864890.038199998,0,1,243,2,7,6,1371715724,6,-71.0,-80.5,-90.0,medium,False,False,False,low,
-7435.067499998957,4864878.1545,0,1,222,2,7,6,1371715457,17,-56.0,-78.94117647058823,-93.0,good,False,False,False,low,
-7424.804142381996,4864898.435409412,0,1,237,1,7,6,1371715995,5,-79.0,-85.2,-95.0,medium,False,False,False,low,
-7404.491683006287,4864890.416642644,0,1,244,1,7,6,1371715839,2,-84.0,-84.0,-84.0,medium,False,True,True,medium,"visible_ap_count=2 (AP数不足,阈值 3)"
-7410.026599999517,4864887.749600001,0,1,244,2,7,6,1371715900,5,-78.0,-83.6,-93.0,medium,False,False,False,low,
-7422.258999999613,4864895.579300001,0,1,237,2,7,6,1371715950,7,-61.0,-76.28571428571429,-86.0,good,False,False,False,low,
-7404.491683006287,4864890.416642644,0,1,244,1,7,6,1371715864,4,-85.0,-89.5,-95.0,medium,False,False,False,low,
-7426.627799998969,4864896.057800002,0,1,249,2,7,6,1371716037,6,-78.0,-85.66666666666667,-93.0,medium,False,False,False,low,
-7432.24384206906,4864893.576495245,0,1,227,1,7,6,1371716225,8,-72.0,-84.5,-91.0,medium,False,False,False,low,
-7427.868400000036,4864896.747000001,0,1,227,2,7,6,1371716144,6,-76.0,-84.66666666666667,-94.0,medium,False,False,False,low,
-7427.691685821861,4864891.733077019,0,1,249,1,7,6,1371716100,8,-69.0,-79.25,-91.0,medium,False,False,False,low,
-7435.990200001746,4864891.204000004,0,1,229,2,7,6,1371716395,8,-75.0,-82.375,-87.0,medium,False,False,False,low,
-7435.76581665501,4864887.900243476,0,1,229,1,7,6,1371716369,10,-74.0,-82.4,-93.0,medium,False,False,False,low,
-7432.574799999595,4864889.443000004,0,1,228,2,7,6,1371716302,6,-69.0,-81.66666666666667,-91.0,medium,False,False,False,low,
-7431.146403320134,4864886.352100246,0,1,228,1,7,6,1371716329,10,-63.0,-76.7,-87.0,good,False,False,False,low,
